pressure, temperature, conductivity, salinity, fluorescence, PAR/Irradience, Turbidity, Scan Count, Density, CDOM, Flag
     45.664  , 13.4950, 41.576522 ,   35.1046 ,   0.0482,8.7914e-01,    0.3022,       371 ,1026.5768  ,  0.0447, 0.000e+00
     45.266  , 13.4966, 41.578254 ,   35.1049 ,   0.0491,9.4181e-01,    0.3056,       372 ,1026.5749  ,  0.0466, 0.000e+00
     44.901  , 13.4977, 41.577719 ,   35.1035 ,   0.0497,9.9991e-01,    0.3038,       373 ,1026.5720  ,  0.0462, 0.000e+00
     44.731  , 13.4982, 41.579853 ,   35.1052 ,   0.0500,1.0157e+00,    0.3027,       374 ,1026.5725  ,  0.0468, 0.000e+00
     44.822  , 13.4960, 41.574852 ,   35.1024 ,   0.0503,9.9604e-01,    0.3038,       375 ,1026.5712  ,  0.0471, 0.000e+00
     45.143  , 13.4934, 41.574320 ,   35.1041 ,   0.0503,9.6164e-01,    0.3044,       376 ,1026.5745  ,  0.0478, 0.000e+00
     45.431  , 13.4938, 41.576988 ,   35.1062 ,   0.0498,9.1749e-01,    0.3062,       377 ,1026.5773  ,  0.0478, 0.000e+00
     45.560  , 13.4947, 41.580123 ,   35.1083 ,   0.0493,8.9778e-01,    0.3081,       378 ,1026.5793  ,  0.0488, 0.000e+00
     45.467  , 13.4957, 41.577255 ,   35.1047 ,   0.0488,9.0113e-01,    0.3041,       379 ,1026.5758  ,  0.0482, 0.000e+00
     45.229  , 13.4961, 41.575320 ,   35.1026 ,   0.0493,9.3139e-01,    0.3005,       380 ,1026.5731  ,  0.0473, 0.000e+00
     44.867  , 13.4956, 41.573651 ,   35.1017 ,   0.0501,9.9933e-01,    0.3006,       381 ,1026.5709  ,  0.0457, 0.000e+00
     44.413  , 13.4945, 41.571449 ,   35.1007 ,   0.0507,1.0474e+00,    0.3003,       382 ,1026.5683  ,  0.0484, 0.000e+00
     43.938  , 13.4931, 41.570514 ,   35.1014 ,   0.0512,1.1202e+00,    0.3021,       383 ,1026.5671  ,  0.0480, 0.000e+00
     43.542  , 13.4919, 41.574580 ,   35.1065 ,   0.0509,1.1801e+00,    0.3038,       384 ,1026.5695  ,  0.0488, 0.000e+00
     43.295  , 13.4918, 41.573379 ,   35.1055 ,   0.0513,1.1948e+00,    0.3049,       385 ,1026.5676  ,  0.0470, 0.000e+00
     43.239  , 13.4916, 41.572645 ,   35.1051 ,   0.0507,1.1921e+00,    0.3040,       386 ,1026.5671  ,  0.0462, 0.000e+00
     43.279  , 13.4898, 41.569511 ,   35.1037 ,   0.0504,1.1787e+00,    0.3043,       387 ,1026.5666  ,  0.0452, 0.000e+00
     43.298  , 13.4887, 41.570578 ,   35.1057 ,   0.0501,1.1875e+00,    0.3017,       388 ,1026.5685  ,  0.0469, 0.000e+00
     43.227  , 13.4884, 41.575046 ,   35.1103 ,   0.0505,1.2046e+00,    0.3018,       389 ,1026.5717  ,  0.0452, 0.000e+00
     43.074  , 13.4897, 41.578647 ,   35.1126 ,   0.0476,1.2490e+00,    0.2966,       390 ,1026.5725  ,  0.0455, 0.000e+00
     42.919  , 13.4940, 41.585848 ,   35.1155 ,   0.0477,1.2648e+00,    0.2966,       391 ,1026.5732  ,  0.0467, 0.000e+00
     42.797  , 13.4977, 41.585914 ,   35.1121 ,   0.0502,1.2701e+00,    0.2992,       392 ,1026.5693  ,  0.0457, 0.000e+00
     42.700  , 13.4989, 41.585113 ,   35.1103 ,   0.0499,1.2808e+00,    0.2988,       393 ,1026.5672  ,  0.0462, 0.000e+00
     42.594  , 13.4992, 41.587714 ,   35.1126 ,   0.0489,1.2886e+00,    0.2992,       394 ,1026.5684  ,  0.0454, 0.000e+00
     42.462  , 13.4999, 41.588514 ,   35.1128 ,   0.0486,1.3060e+00,    0.2989,       395 ,1026.5679  ,  0.0468, 0.000e+00
     42.291  , 13.5033, 41.599318 ,   35.1198 ,   0.0490,1.3275e+00,    0.2988,       396 ,1026.5719  ,  0.0464, 0.000e+00
     42.052  , 13.5149, 41.620130 ,   35.1290 ,   0.0496,1.3734e+00,    0.2989,       397 ,1026.5755  ,  0.0470, 0.000e+00
     41.722  , 13.5353, 41.637274 ,   35.1264 ,   0.0503,1.4198e+00,    0.2964,       398 ,1026.5678  ,  0.0484, 0.000e+00
     41.381  , 13.5542, 41.652752 ,   35.1238 ,   0.0504,1.4837e+00,    0.2968,       399 ,1026.5603  ,  0.0488, 0.000e+00
     41.141  , 13.5595, 41.633932 ,   35.1013 ,   0.0508,1.5184e+00,    0.3014,       400 ,1026.5407  ,  0.0478, 0.000e+00
     41.031  , 13.5622, 41.636867 ,   35.1016 ,   0.0509,1.5235e+00,    0.3014,       401 ,1026.5400  ,  0.0463, 0.000e+00
     40.988  , 13.5678, 41.644273 ,   35.1035 ,   0.0503,1.5293e+00,    0.2928,       402 ,1026.5400  ,  0.0470, 0.000e+00
     40.889  , 13.5667, 41.642605 ,   35.1029 ,   0.0503,1.5643e+00,    0.2928,       403 ,1026.5394  ,  0.0462, 0.000e+00
     40.691  , 13.5694, 41.654683 ,   35.1119 ,   0.0487,1.6240e+00,    0.2907,       404 ,1026.5449  ,  0.0458, 0.000e+00
     40.438  , 13.5762, 41.658018 ,   35.1089 ,   0.0493,1.6883e+00,    0.2911,       405 ,1026.5401  ,  0.0470, 0.000e+00
     40.211  , 13.5827, 41.652010 ,   35.0974 ,   0.0491,1.7413e+00,    0.2921,       406 ,1026.5288  ,  0.0471, 0.000e+00
     40.075  , 13.5836, 41.649139 ,   35.0939 ,   0.0486,1.7598e+00,    0.2916,       407 ,1026.5253  ,  0.0471, 0.000e+00
     40.044  , 13.5830, 41.652009 ,   35.0971 ,   0.0503,1.7452e+00,    0.2919,       408 ,1026.5278  ,  0.0459, 0.000e+00
     40.120  , 13.5882, 41.660885 ,   35.1007 ,   0.0504,1.6971e+00,    0.2918,       409 ,1026.5298  ,  0.0470, 0.000e+00
     40.193  , 13.5919, 41.658482 ,   35.0950 ,   0.0503,1.6738e+00,    0.2917,       410 ,1026.5249  ,  0.0468, 0.000e+00
     40.118  , 13.5952, 41.659683 ,   35.0932 ,   0.0502,1.6723e+00,    0.2918,       411 ,1026.5225  ,  0.0465, 0.000e+00
     39.877  , 13.5998, 41.675368 ,   35.1038 ,   0.0503,1.7403e+00,    0.2890,       412 ,1026.5287  ,  0.0456, 0.000e+00
     39.458  , 13.6119, 41.707679 ,   35.1232 ,   0.0502,1.8829e+00,    0.2893,       413 ,1026.5394  ,  0.0462, 0.000e+00
     38.926  , 13.6395, 41.797260 ,   35.1824 ,   0.0602,2.0372e+00,    0.3040,       414 ,1026.5770  ,  0.0475, 0.000e+00
     38.409  , 13.6930, 41.808814 ,   35.1443 ,   0.0606,2.1455e+00,    0.3034,       415 ,1026.5341  ,  0.0462, 0.000e+00
     38.035  , 13.7241, 41.782542 ,   35.0912 ,   0.0556,2.2043e+00,    0.2955,       416 ,1026.4849  ,  0.0455, 0.000e+00
     37.857  , 13.7394, 41.804795 ,   35.0982 ,   0.0555,2.2235e+00,    0.2955,       417 ,1026.4863  ,  0.0453, 0.000e+00
     37.876  , 13.7546, 41.813683 ,   35.0925 ,   0.0544,2.1878e+00,    0.2954,       418 ,1026.4788  ,  0.0476, 0.000e+00
     38.060  , 13.7693, 41.826250 ,   35.0908 ,   0.0547,2.1428e+00,    0.2956,       419 ,1026.4752  ,  0.0465, 0.000e+00
     38.201  , 13.7696, 41.810140 ,   35.0753 ,   0.0523,2.1215e+00,    0.2933,       420 ,1026.4639  ,  0.0464, 0.000e+00
     38.176  , 13.7524, 41.800584 ,   35.0822 ,   0.0518,2.1471e+00,    0.2927,       421 ,1026.4726  ,  0.0463, 0.000e+00
     37.986  , 13.7429, 41.795772 ,   35.0864 ,   0.0537,2.2341e+00,    0.2885,       422 ,1026.4770  ,  0.0460, 0.000e+00
     37.705  , 13.7410, 41.809072 ,   35.1008 ,   0.0528,2.3606e+00,    0.2883,       423 ,1026.4873  ,  0.0459, 0.000e+00
     37.348  , 13.7490, 41.812211 ,   35.0966 ,   0.0579,2.4981e+00,    0.2931,       424 ,1026.4808  ,  0.0455, 0.000e+00
     37.003  , 13.7516, 41.804255 ,   35.0868 ,   0.0580,2.6020e+00,    0.2930,       425 ,1026.4712  ,  0.0447, 0.000e+00
     36.733  , 13.7525, 41.801313 ,   35.0833 ,   0.0557,2.6432e+00,    0.2930,       426 ,1026.4670  ,  0.0443, 0.000e+00
     36.573  , 13.7570, 41.807394 ,   35.0850 ,   0.0556,2.6408e+00,    0.2927,       427 ,1026.4667  ,  0.0458, 0.000e+00
     36.477  , 13.7675, 41.818756 ,   35.0861 ,   0.0546,2.6432e+00,    0.2915,       428 ,1026.4649  ,  0.0447, 0.000e+00
     36.401  , 13.7747, 41.817752 ,   35.0785 ,   0.0546,2.6278e+00,    0.2916,       429 ,1026.4572  ,  0.0452, 0.000e+00
     36.309  , 13.7804, 41.811936 ,   35.0679 ,   0.0535,2.6432e+00,    0.2920,       430 ,1026.4474  ,  0.0472, 0.000e+00
     36.193  , 13.7846, 41.801574 ,   35.0544 ,   0.0532,2.6713e+00,    0.2916,       431 ,1026.4356  ,  0.0466, 0.000e+00
     35.995  , 13.7821, 41.834196 ,   35.0874 ,   0.0530,2.7269e+00,    0.2884,       432 ,1026.4607  ,  0.0468, 0.000e+00
     35.703  , 13.7918, 41.899136 ,   35.1395 ,   0.0532,2.8817e+00,    0.2885,       433 ,1026.4977  ,  0.0452, 0.000e+00
     35.331  , 13.8364, 41.978774 ,   35.1734 ,   0.0581,3.0978e+00,    0.2918,       434 ,1026.5129  ,  0.0458, 0.000e+00
     34.955  , 13.8927, 41.989947 ,   35.1324 ,   0.0577,3.2841e+00,    0.2920,       435 ,1026.4677  ,  0.0464, 0.000e+00
     34.635  , 13.9306, 41.965903 ,   35.0753 ,   0.0560,3.4319e+00,    0.2969,       436 ,1026.4142  ,  0.0474, 0.000e+00
     34.407  , 13.9425, 41.956395 ,   35.0557 ,   0.0561,3.5078e+00,    0.2966,       437 ,1026.3955  ,  0.0459, 0.000e+00
     34.265  , 13.9442, 41.954721 ,   35.0526 ,   0.0564,3.5693e+00,    0.2980,       438 ,1026.3921  ,  0.0452, 0.000e+00
     34.222  , 13.9504, 41.972460 ,   35.0636 ,   0.0570,3.5738e+00,    0.2976,       439 ,1026.3991  ,  0.0458, 0.000e+00
     34.345  , 13.9639, 41.988930 ,   35.0666 ,   0.0561,3.4977e+00,    0.2989,       440 ,1026.3991  ,  0.0449, 0.000e+00
     34.579  , 13.9526, 41.943275 ,   35.0341 ,   0.0545,3.3679e+00,    0.2992,       441 ,1026.3774  ,  0.0472, 0.000e+00
     34.689  , 13.9085, 41.910289 ,   35.0436 ,   0.0544,3.3128e+00,    0.2984,       442 ,1026.3945  ,  0.0456, 0.000e+00
     34.579  , 13.8978, 41.931704 ,   35.0734 ,   0.0531,3.3496e+00,    0.2965,       443 ,1026.4194  ,  0.0448, 0.000e+00
     34.370  , 13.8981, 41.998247 ,   35.1354 ,   0.0558,3.4700e+00,    0.2966,       444 ,1026.4663  ,  0.0468, 0.000e+00
     34.031  , 13.9412, 42.021816 ,   35.1182 ,   0.0568,3.6620e+00,    0.2953,       445 ,1026.4424  ,  0.0468, 0.000e+00
     33.587  , 13.9777, 42.025962 ,   35.0889 ,   0.0580,3.9085e+00,    0.2969,       446 ,1026.4101  ,  0.0457, 0.000e+00
     33.109  , 13.9939, 42.036877 ,   35.0845 ,   0.0592,4.1652e+00,    0.2994,       447 ,1026.4011  ,  0.0463, 0.000e+00
     32.673  , 14.0018, 42.020797 ,   35.0625 ,   0.0577,4.3225e+00,    0.2977,       448 ,1026.3805  ,  0.0467, 0.000e+00
     32.371  , 14.0051, 42.023207 ,   35.0618 ,   0.0567,4.3631e+00,    0.2968,       449 ,1026.3780  ,  0.0475, 0.000e+00
     32.155  , 14.0107, 42.027626 ,   35.0609 ,   0.0577,4.4033e+00,    0.2982,       450 ,1026.3751  ,  0.0472, 0.000e+00
     31.988  , 14.0136, 42.017377 ,   35.0487 ,   0.0580,4.5237e+00,    0.2992,       451 ,1026.3643  ,  0.0475, 0.000e+00
     31.835  , 14.0146, 42.008133 ,   35.0393 ,   0.0563,4.6706e+00,    0.2972,       452 ,1026.3561  ,  0.0459, 0.000e+00
     31.729  , 14.0159, 42.019586 ,   35.0488 ,   0.0549,4.7621e+00,    0.2954,       453 ,1026.3628  ,  0.0459, 0.000e+00
     31.696  , 14.0159, 42.026686 ,   35.0554 ,   0.0551,4.7663e+00,    0.2959,       454 ,1026.3677  ,  0.0466, 0.000e+00
     31.710  , 14.0205, 42.031509 ,   35.0558 ,   0.0557,4.7416e+00,    0.2964,       455 ,1026.3671  ,  0.0475, 0.000e+00
     31.729  , 14.0238, 42.015231 ,   35.0375 ,   0.0560,4.7544e+00,    0.2966,       456 ,1026.3524  ,  0.0484, 0.000e+00
     31.710  , 14.0228, 42.020054 ,   35.0430 ,   0.0554,4.7869e+00,    0.2965,       457 ,1026.3567  ,  0.0467, 0.000e+00
     31.636  , 14.0178, 42.034791 ,   35.0613 ,   0.0557,4.8561e+00,    0.2937,       458 ,1026.3716  ,  0.0465, 0.000e+00
     31.485  , 14.0194, 42.045175 ,   35.0696 ,   0.0555,4.9689e+00,    0.2905,       459 ,1026.3770  ,  0.0454, 0.000e+00
     31.247  , 14.0244, 42.048590 ,   35.0683 ,   0.0560,5.1117e+00,    0.2937,       460 ,1026.3739  ,  0.0468, 0.000e+00
     30.950  , 14.0270, 42.053212 ,   35.0704 ,   0.0566,5.3210e+00,    0.2969,       461 ,1026.3736  ,  0.0475, 0.000e+00
     30.638  , 14.0272, 42.053411 ,   35.0705 ,   0.0582,5.5288e+00,    0.2954,       462 ,1026.3723  ,  0.0459, 0.000e+00
     30.319  , 14.0297, 42.054147 ,   35.0691 ,   0.0591,5.7199e+00,    0.2944,       463 ,1026.3692  ,  0.0464, 0.000e+00
     30.023  , 14.0316, 42.050594 ,   35.0641 ,   0.0596,5.8954e+00,    0.2942,       464 ,1026.3636  ,  0.0463, 0.000e+00
     29.780  , 14.0321, 42.036858 ,   35.0510 ,   0.0591,6.0017e+00,    0.2942,       465 ,1026.3523  ,  0.0460, 0.000e+00
     29.599  , 14.0308, 42.038801 ,   35.0540 ,   0.0580,6.0610e+00,    0.2936,       466 ,1026.3542  ,  0.0464, 0.000e+00
     29.457  , 14.0323, 42.043691 ,   35.0573 ,   0.0569,6.1406e+00,    0.2929,       467 ,1026.3557  ,  0.0459, 0.000e+00
     29.340  , 14.0346, 42.038799 ,   35.0507 ,   0.0568,6.2457e+00,    0.2930,       468 ,1026.3496  ,  0.0459, 0.000e+00
     29.235  , 14.0361, 42.032233 ,   35.0433 ,   0.0570,6.3570e+00,    0.2930,       469 ,1026.3431  ,  0.0472, 0.000e+00
     29.142  , 14.0365, 42.023993 ,   35.0352 ,   0.0582,6.4186e+00,    0.2916,       470 ,1026.3364  ,  0.0459, 0.000e+00
     29.074  , 14.0368, 42.025199 ,   35.0361 ,   0.0593,6.4462e+00,    0.2905,       471 ,1026.3367  ,  0.0462, 0.000e+00
     28.993  , 14.0328, 42.041813 ,   35.0552 ,   0.0609,6.4947e+00,    0.2908,       472 ,1026.3520  ,  0.0450, 0.000e+00
     28.897  , 14.0312, 42.051260 ,   35.0656 ,   0.0626,6.5998e+00,    0.2905,       473 ,1026.3599  ,  0.0449, 0.000e+00
     28.744  , 14.0356, 42.059031 ,   35.0689 ,   0.0599,6.7800e+00,    0.2927,       474 ,1026.3609  ,  0.0454, 0.000e+00
     28.510  , 14.0374, 42.062716 ,   35.0708 ,   0.0581,7.0853e+00,    0.2943,       475 ,1026.3609  ,  0.0465, 0.000e+00
     28.218  , 14.0406, 42.066668 ,   35.0717 ,   0.0592,7.4173e+00,    0.2959,       476 ,1026.3596  ,  0.0474, 0.000e+00
     27.927  , 14.0429, 42.062913 ,   35.0662 ,   0.0603,7.6589e+00,    0.2976,       477 ,1026.3535  ,  0.0481, 0.000e+00
     27.691  , 14.0434, 42.056346 ,   35.0597 ,   0.0596,7.7757e+00,    0.2959,       478 ,1026.3474  ,  0.0478, 0.000e+00
     27.517  , 14.0454, 42.060700 ,   35.0620 ,   0.0579,7.8048e+00,    0.2943,       479 ,1026.3480  ,  0.0470, 0.000e+00
     27.387  , 14.0477, 42.058756 ,   35.0581 ,   0.0579,7.8788e+00,    0.2931,       480 ,1026.3439  ,  0.0462, 0.000e+00
     27.275  , 14.0492, 42.056611 ,   35.0549 ,   0.0586,7.9789e+00,    0.2920,       481 ,1026.3406  ,  0.0468, 0.000e+00
     27.169  , 14.0496, 42.055338 ,   35.0533 ,   0.0578,8.0417e+00,    0.2910,       482 ,1026.3388  ,  0.0452, 0.000e+00
     27.056  , 14.0495, 42.047766 ,   35.0465 ,   0.0581,8.1497e+00,    0.2911,       483 ,1026.3330  ,  0.0472, 0.000e+00
     26.927  , 14.0472, 42.058553 ,   35.0586 ,   0.0592,8.3107e+00,    0.2914,       484 ,1026.3424  ,  0.0475, 0.000e+00
     26.766  , 14.0466, 42.062439 ,   35.0629 ,   0.0601,8.5081e+00,    0.2920,       485 ,1026.3450  ,  0.0468, 0.000e+00
     26.591  , 14.0482, 42.060964 ,   35.0601 ,   0.0609,8.6761e+00,    0.2914,       486 ,1026.3418  ,  0.0461, 0.000e+00
     26.417  , 14.0475, 42.060494 ,   35.0604 ,   0.0617,8.8837e+00,    0.2909,       487 ,1026.3414  ,  0.0457, 0.000e+00
     26.200  , 14.0478, 42.069272 ,   35.0684 ,   0.0603,9.1464e+00,    0.2906,       488 ,1026.3465  ,  0.0459, 0.000e+00
     25.951  , 14.0510, 42.073895 ,   35.0699 ,   0.0592,9.5311e+00,    0.2906,       489 ,1026.3459  ,  0.0456, 0.000e+00
     25.698  , 14.0541, 42.076574 ,   35.0696 ,   0.0621,9.9266e+00,    0.2930,       490 ,1026.3439  ,  0.0464, 0.000e+00
     25.460  , 14.0549, 42.062902 ,   35.0562 ,   0.0651,1.0131e+01,    0.2950,       491 ,1026.3323  ,  0.0455, 0.000e+00
     25.315  , 14.0549, 42.071412 ,   35.0642 ,   0.0629,1.0067e+01,    0.2966,       492 ,1026.3379  ,  0.0446, 0.000e+00
     25.248  , 14.0573, 42.073422 ,   35.0640 ,   0.0605,9.9266e+00,    0.2976,       493 ,1026.3369  ,  0.0437, 0.000e+00
     25.216  , 14.0588, 42.070942 ,   35.0603 ,   0.0606,9.9090e+00,    0.2982,       494 ,1026.3336  ,  0.0447, 0.000e+00
     25.130  , 14.0590, 42.073153 ,   35.0622 ,   0.0581,1.0135e+01,    0.2904,       495 ,1026.3346  ,  0.0466, 0.000e+00
     24.944  , 14.0583, 42.078246 ,   35.0677 ,   0.0580,1.0644e+01,    0.2909,       496 ,1026.3382  ,  0.0462, 0.000e+00
     24.669  , 14.0610, 42.083539 ,   35.0702 ,   0.0625,1.1345e+01,    0.2944,       497 ,1026.3384  ,  0.0468, 0.000e+00
     24.363  , 14.0638, 42.092385 ,   35.0761 ,   0.0628,1.1946e+01,    0.2946,       498 ,1026.3409  ,  0.0477, 0.000e+00
     24.085  , 14.0657, 42.080453 ,   35.0633 ,   0.0628,1.2170e+01,    0.2943,       499 ,1026.3294  ,  0.0475, 0.000e+00
     23.921  , 14.0743, 42.098281 ,   35.0722 ,   0.0630,1.2054e+01,    0.2942,       500 ,1026.3337  ,  0.0450, 0.000e+00
     23.881  , 14.0783, 42.089968 ,   35.0608 ,   0.0613,1.1676e+01,    0.2932,       501 ,1026.3239  ,  0.0457, 0.000e+00
     23.890  , 14.0732, 42.082864 ,   35.0588 ,   0.0617,1.1519e+01,    0.2931,       502 ,1026.3235  ,  0.0456, 0.000e+00
     23.837  , 14.0692, 42.083870 ,   35.0634 ,   0.0593,1.1828e+01,    0.2909,       503 ,1026.3276  ,  0.0449, 0.000e+00
     23.651  , 14.0692, 42.098884 ,   35.0775 ,   0.0591,1.2431e+01,    0.2905,       504 ,1026.3378  ,  0.0455, 0.000e+00
     23.360  , 14.0776, 42.113630 ,   35.0837 ,   0.0703,1.3229e+01,    0.3014,       505 ,1026.3394  ,  0.0460, 0.000e+00
     23.026  , 14.0890, 42.122142 ,   35.0814 ,   0.0702,1.4072e+01,    0.3017,       506 ,1026.3337  ,  0.0462, 0.000e+00
     22.718  , 14.0960, 42.109737 ,   35.0636 ,   0.0701,1.4576e+01,    0.2988,       507 ,1026.3171  ,  0.0478, 0.000e+00
     22.468  , 14.1028, 42.119054 ,   35.0662 ,   0.0700,1.4651e+01,    0.2989,       508 ,1026.3166  ,  0.0464, 0.000e+00
     22.287  , 14.1121, 42.123343 ,   35.0617 ,   0.0663,1.4706e+01,    0.2936,       509 ,1026.3103  ,  0.0458, 0.000e+00
     22.146  , 14.1149, 42.121934 ,   35.0580 ,   0.0663,1.4849e+01,    0.2942,       510 ,1026.3063  ,  0.0443, 0.000e+00
     22.012  , 14.1109, 42.115296 ,   35.0554 ,   0.0623,1.5114e+01,    0.2914,       511 ,1026.3045  ,  0.0461, 0.000e+00
     21.886  , 14.1072, 42.111139 ,   35.0550 ,   0.0626,1.5341e+01,    0.2919,       512 ,1026.3044  ,  0.0450, 0.000e+00
     21.774  , 14.1044, 42.109463 ,   35.0561 ,   0.0641,1.5414e+01,    0.2927,       513 ,1026.3053  ,  0.0440, 0.000e+00
     21.700  , 14.1127, 42.110468 ,   35.0494 ,   0.0639,1.5428e+01,    0.2931,       514 ,1026.2981  ,  0.0446, 0.000e+00
     21.600  , 14.1201, 42.117975 ,   35.0498 ,   0.0648,1.5650e+01,    0.2905,       515 ,1026.2964  ,  0.0439, 0.000e+00
     21.451  , 14.1259, 42.155393 ,   35.0794 ,   0.0649,1.6277e+01,    0.2906,       516 ,1026.3174  ,  0.0448, 0.000e+00
     21.219  , 14.1444, 42.181081 ,   35.0865 ,   0.0724,1.7309e+01,    0.2942,       517 ,1026.3179  ,  0.0455, 0.000e+00
     20.943  , 14.1648, 42.192282 ,   35.0785 ,   0.0720,1.8391e+01,    0.2941,       518 ,1026.3061  ,  0.0451, 0.000e+00
     20.674  , 14.1744, 42.173159 ,   35.0521 ,   0.0757,1.9059e+01,    0.3038,       519 ,1026.2825  ,  0.0465, 0.000e+00
     20.452  , 14.1796, 42.180067 ,   35.0538 ,   0.0758,1.9015e+01,    0.3037,       520 ,1026.2817  ,  0.0467, 0.000e+00
     20.299  , 14.1943, 42.199589 ,   35.0587 ,   0.0721,1.8686e+01,    0.2975,       521 ,1026.2817  ,  0.0469, 0.000e+00
     20.197  , 14.2038, 42.199386 ,   35.0499 ,   0.0722,1.8349e+01,    0.2977,       522 ,1026.2724  ,  0.0466, 0.000e+00
     20.105  , 14.2032, 42.185295 ,   35.0374 ,   0.0692,1.8453e+01,    0.2975,       523 ,1026.2625  ,  0.0455, 0.000e+00
     19.974  , 14.1992, 42.200593 ,   35.0553 ,   0.0686,1.9079e+01,    0.2973,       524 ,1026.2766  ,  0.0455, 0.000e+00
     19.775  , 14.1993, 42.208913 ,   35.0630 ,   0.0709,2.0135e+01,    0.2953,       525 ,1026.2817  ,  0.0446, 0.000e+00
     19.539  , 14.2081, 42.213810 ,   35.0596 ,   0.0711,2.1434e+01,    0.2953,       526 ,1026.2761  ,  0.0459, 0.000e+00
     19.266  , 14.2141, 42.236091 ,   35.0750 ,   0.0732,2.2936e+01,    0.2976,       527 ,1026.2855  ,  0.0461, 0.000e+00
     18.979  , 14.2272, 42.252736 ,   35.0787 ,   0.0734,2.4806e+01,    0.2976,       528 ,1026.2843  ,  0.0465, 0.000e+00
     18.708  , 14.2376, 42.226957 ,   35.0453 ,   0.0733,2.6048e+01,    0.2942,       529 ,1026.2551  ,  0.0475, 0.000e+00
     18.506  , 14.2404, 42.236554 ,   35.0518 ,   0.0730,2.5942e+01,    0.2941,       530 ,1026.2586  ,  0.0453, 0.000e+00
     18.406  , 14.2450, 42.235345 ,   35.0465 ,   0.0687,2.4893e+01,    0.2978,       531 ,1026.2531  ,  0.0449, 0.000e+00
     18.400  , 14.2382, 42.224539 ,   35.0427 ,   0.0683,2.3794e+01,    0.2977,       532 ,1026.2516  ,  0.0441, 0.000e+00
     18.451  , 14.2303, 42.218500 ,   35.0443 ,   0.0661,2.3498e+01,    0.2940,       533 ,1026.2547  ,  0.0465, 0.000e+00
     18.406  , 14.2267, 42.244880 ,   35.0720 ,   0.0662,2.3548e+01,    0.2942,       534 ,1026.2767  ,  0.0435, 0.000e+00
     18.313  , 14.2368, 42.254814 ,   35.0721 ,   0.0673,2.4111e+01,    0.2963,       535 ,1026.2741  ,  0.0439, 0.000e+00
     18.132  , 14.2516, 42.264009 ,   35.0672 ,   0.0674,2.5466e+01,    0.2966,       536 ,1026.2665  ,  0.0456, 0.000e+00
     17.871  , 14.2704, 42.324586 ,   35.1065 ,   0.0873,2.8119e+01,    0.3153,       537 ,1026.2916  ,  0.0454, 0.000e+00
     17.516  , 14.3151, 42.359923 ,   35.0987 ,   0.0864,3.0966e+01,    0.3151,       538 ,1026.2745  ,  0.0445, 0.000e+00
     17.146  , 14.3529, 42.357967 ,   35.0627 ,   0.1024,3.4262e+01,    0.3259,       539 ,1026.2369  ,  0.0461, 0.000e+00
     16.793  , 14.3704, 42.352520 ,   35.0419 ,   0.1023,3.5824e+01,    0.3258,       540 ,1026.2156  ,  0.0447, 0.000e+00
     16.499  , 14.3870, 42.370730 ,   35.0439 ,   0.0817,3.6154e+01,    0.3024,       541 ,1026.2122  ,  0.0443, 0.000e+00
     16.262  , 14.3975, 42.370996 ,   35.0346 ,   0.0821,3.6014e+01,    0.3027,       542 ,1026.2018  ,  0.0460, 0.000e+00
     16.088  , 14.3981, 42.366089 ,   35.0297 ,   0.0760,3.5367e+01,    0.2927,       543 ,1026.1970  ,  0.0468, 0.000e+00
     15.990  , 14.3943, 42.363602 ,   35.0309 ,   0.0756,3.3998e+01,    0.2930,       544 ,1026.1983  ,  0.0436, 0.000e+00
     15.969  , 14.3819, 42.353523 ,   35.0328 ,   0.0675,3.3088e+01,    0.2801,       545 ,1026.2024  ,  0.0433, 0.000e+00
     15.952  , 14.3810, 42.348147 ,   35.0286 ,   0.0673,3.4529e+01,    0.2795,       546 ,1026.1993  ,  0.0438, 0.000e+00
     15.850  , 14.3735, 42.363605 ,   35.0497 ,   0.0891,3.7253e+01,    0.4337,       547 ,1026.2167  ,  0.0442, 0.000e+00
     15.644  , 14.3814, 42.376911 ,   35.0550 ,   0.1046,4.0798e+01,    0.4342,       548 ,1026.2182  ,  0.0430, 0.000e+00
     15.407  , 14.3916, 42.371935 ,   35.0412 ,   0.1376,4.2424e+01,    0.4597,       549 ,1026.2043  ,  0.0438, 0.000e+00
     15.189  , 14.3972, 42.372672 ,   35.0369 ,   0.1706,4.2171e+01,    0.4849,       550 ,1026.1988  ,  0.0434, 0.000e+00
     15.001  , 14.4066, 42.379661 ,   35.0350 ,   0.1373,4.0184e+01,    0.4057,       551 ,1026.1945  ,  0.0439, 0.000e+00
     14.851  , 14.4074, 42.373678 ,   35.0287 ,   0.1032,3.9832e+01,    0.3249,       552 ,1026.1888  ,  0.0446, 0.000e+00
     14.695  , 14.4063, 42.372669 ,   35.0289 ,   0.0897,4.1195e+01,    0.3064,       553 ,1026.1885  ,  0.0459, 0.000e+00
     14.520  , 14.4064, 42.382549 ,   35.0380 ,   0.0771,4.3338e+01,    0.2882,       554 ,1026.1947  ,  0.0446, 0.000e+00
     14.320  , 14.4106, 42.416971 ,   35.0661 ,   0.0843,4.6427e+01,    0.2982,       555 ,1026.2146  ,  0.0444, 0.000e+00
